Probe Name	 brain_MD_12	 brain_MD_61	 brain_MD_15	 brain_MD_57	 brain_MD_33	 brain_MD_64	 brain_MD_17	 brain_MD_62	 brain_MD_63	 brain_MD_32	 brain_MGlio_1	 brain_MGlio_2	 brain_MGlio_3	 brain_MGlio_4	 brain_MGlio_5	 brain_MGlio_6	 brain_MGlio_7	 brain_MGlio_8	 brain_MGlio_9	 brain_MGlio_10	 brain_Rhab_1	 brain_Rhab_2	 brain_Rhab_3	 brain_Rhab_4	 brain_Rhab_5	 brain_Rhab_6	 brain_Rhab_7	 brain_Rhab_8	 brain_Rhab_9	 brain_Rhab_10	 brain_Ncer_1	 brain_Ncer_2	 brain_Ncer_3	 brain_Ncer_4	 brain_PNET_1	 brain_PNET_2	 brain_PNET_3	 brain_PNET_4	 brain_PNET_5	 brain_PNET_6	 brain_PNET_7	 brain_PNET_8	 
AC000066_at	0.6229	 0.5502	 0.4485	 0.3893	 0.5141	 0.8270	 0.5634	 0.4443	 0.3578	 0.6079	 0.5331	 0.4896	 0.3882	 0.3550	 0.6261	 0.3475	 0.6100	 0.3661	 0.4601	 0.4898	 0.5001	 0.4455	 0.4220	 0.5840	 0.8542	 0.4210	 0.5244	 0.3523	 0.4039	 0.3242	 0.7096	 0.7472	 0.5686	 0.7160	 0.6358	 0.7274	 0.5490	 0.5039	 0.4873	 0.8085	 0.9563	 0.7428
AC000099_at	0.3751	 0.3394	 0.2832	 0.2718	 0.2879	 0.5094	 0.3254	 0.3067	 0.2137	 0.4367	 0.3460	 0.2913	 0.2414	 0.2056	 0.4709	 0.2138	 0.3816	 0.2516	 0.2629	 0.2833	 0.3447	 0.2980	 0.2596	 0.3842	 0.6678	 0.2354	 0.3176	 0.2090	 0.2550	 0.2147	 0.3861	 0.4320	 0.3377	 0.5225	 0.3329	 0.4084	 0.2814	 0.2972	 0.2734	 0.5045	 0.4821	 0.4103
AC000115_cds1_at	0.7222	 0.5841	 0.4288	 0.4698	 0.5341	 0.8819	 0.5463	 0.4443	 0.3685	 0.6971	 0.5553	 0.4761	 0.4353	 0.3607	 0.6484	 0.4124	 0.6266	 0.4936	 0.4540	 0.4678	 0.6211	 0.5757	 0.5868	 0.6776	 0.7209	 0.4336	 0.5362	 0.3869	 0.3571	 0.3304	 0.6469	 0.7409	 0.5482	 0.8022	 0.5822	 0.7079	 0.5293	 0.5372	 0.5765	 0.8148	 0.7678	 0.7006
AC002045_xpt1_at	0.4035	 0.3928	 0.2607	 0.3513	 0.3236	 0.6815	 0.3228	 0.2700	 0.2589	 0.4990	 0.3624	 0.2698	 0.2496	 0.2079	 0.3780	 0.2824	 0.3937	 0.3933	 0.2823	 0.2832	 0.5421	 0.5842	 0.6259	 0.5153	 0.4798	 0.2813	 0.4385	 0.2554	 0.2348	 0.2041	 0.4143	 0.3946	 0.4441	 0.5095	 0.3493	 0.4119	 0.2930	 0.3890	 0.3068	 0.4410	 0.4533	 0.3747
AC002045_xpt2_s_at	0.3198	 0.1765	 0.2937	 0.4656	 0.2683	 0.6703	 0.2196	 0.2711	 0.2037	 0.5158	 0.3675	 0.1673	 0.2131	 0.1897	 0.3337	 0.2101	 0.2550	 0.2307	 0.2808	 0.2078	 0.3604	 0.7780	 0.5052	 0.3680	 0.4249	 0.2103	 0.3267	 0.2226	 0.1919	 0.1702	 0.2398	 0.1883	 0.5675	 0.6552	 0.1625	 0.1729	 0.1220	 0.3568	 0.1100	 0.2785	 0.1712	 0.2579
AC002073_cds1_at	0.5695	 0.4907	 0.3674	 0.3710	 0.4190	 0.7722	 0.4739	 0.4000	 0.3930	 0.5705	 0.5667	 0.4298	 0.3672	 0.3130	 0.5595	 0.3522	 0.5485	 0.4116	 0.4250	 0.4316	 0.5822	 0.5566	 0.4949	 0.7120	 0.6546	 0.3274	 0.4778	 0.3332	 0.2968	 0.2585	 0.4967	 0.5205	 0.4843	 0.5931	 0.4295	 0.5765	 0.4035	 0.5673	 0.4439	 0.6644	 0.6326	 0.5728
AC002076_cds2_at	2.3085	 1.9339	 1.4109	 1.3049	 1.5939	 2.7959	 1.8914	 1.5400	 1.1830	 1.9501	 1.9090	 1.6860	 1.3419	 1.3247	 1.8759	 1.3051	 2.1989	 1.2909	 1.4774	 1.5853	 1.5493	 1.7695	 1.5267	 1.9791	 1.5630	 1.4604	 1.9913	 1.3026	 1.2764	 1.0689	 2.4367	 2.1356	 1.6999	 2.1896	 2.4003	 2.7665	 2.4084	 1.6163	 1.7539	 2.4865	 2.8886	 2.2744
AC002077_at	0.6893	 0.6682	 0.4755	 0.4695	 0.5815	 0.9955	 0.6590	 0.4559	 0.4037	 0.7954	 0.7743	 0.5846	 0.5124	 0.3985	 0.8842	 0.4359	 0.7411	 0.6362	 0.5641	 0.5834	 0.9267	 0.8498	 0.7613	 0.9592	 0.9700	 0.3884	 0.7132	 0.4739	 0.4060	 0.3522	 0.5500	 0.8543	 0.6975	 0.8930	 0.4550	 0.5977	 0.4152	 0.6558	 0.4843	 1.0087	 0.6771	 0.7428
AC002086_at	0.9094	 0.8283	 0.5804	 0.5413	 0.6302	 1.2660	 0.7953	 0.5845	 0.5126	 0.7710	 0.7751	 0.6928	 0.5106	 0.5215	 0.7745	 0.5415	 0.8369	 0.5061	 0.6303	 0.6566	 0.7197	 0.7008	 0.6791	 0.8696	 0.6969	 0.5868	 0.7494	 0.5475	 0.4349	 0.4358	 0.9920	 0.8775	 0.6534	 0.7742	 0.9776	 1.1558	 0.8894	 0.7869	 0.7414	 1.0724	 1.2023	 0.9548
AC002115_cds1_at	0.2269	 0.1667	 0.1331	 0.1619	 0.1254	 0.3179	 0.2068	 0.1044	 0.1243	 0.2003	 0.1520	 0.1232	 0.1084	 0.0913	 0.2005	 0.1056	 0.2471	 0.1930	 0.1153	 0.1118	 0.3843	 0.5210	 0.5207	 0.4396	 0.3874	 0.1595	 0.3147	 0.1760	 0.2092	 0.0903	 0.1429	 0.1711	 0.1699	 0.1593	 0.1250	 0.2084	 0.1069	 0.1549	 0.1031	 0.1873	 0.1918	 0.1482
AC002115_cds3_at	0.7145	 0.6040	 0.4095	 0.4040	 0.4880	 0.9148	 0.5564	 0.4183	 0.3617	 0.6886	 0.7121	 0.5490	 0.4768	 0.3785	 0.7602	 0.3486	 0.6845	 0.4805	 0.4883	 0.5328	 0.7039	 0.6958	 0.6149	 0.8431	 0.8005	 0.3783	 0.6014	 0.4173	 0.3606	 0.3014	 0.5393	 0.6614	 0.5977	 0.6836	 0.4642	 0.6342	 0.4498	 0.6402	 0.4716	 0.7866	 0.7099	 0.6943
AC002115_cds4_at	0.4539	 0.4217	 0.2754	 0.2673	 0.3240	 0.6186	 0.3531	 0.2719	 0.2519	 0.4692	 0.4604	 0.3524	 0.3219	 0.2443	 0.5007	 0.2265	 0.4672	 0.3330	 0.3435	 0.3437	 0.5143	 0.5497	 0.4651	 0.6187	 0.5934	 0.2623	 0.4367	 0.3154	 0.2550	 0.2195	 0.3461	 0.4961	 0.4018	 0.5053	 0.3080	 0.4095	 0.2924	 0.4118	 0.2986	 0.5028	 0.5012	 0.4208
AC002115_rna2_at	0.5110	 0.4024	 0.2814	 0.3207	 0.2810	 0.6605	 0.3696	 0.2640	 0.2818	 0.4473	 0.3889	 0.3273	 0.2683	 0.2359	 0.4648	 0.2313	 0.5370	 0.3475	 0.2907	 0.2938	 0.7063	 0.5728	 0.6152	 0.7346	 0.7213	 0.2659	 0.4615	 0.3122	 0.3333	 0.2128	 0.3525	 0.3955	 0.3386	 0.3926	 0.3010	 0.4494	 0.2970	 0.3961	 0.2871	 0.5368	 0.5476	 0.3835
AC002450_at	0.5179	 0.4371	 0.3242	 0.3282	 0.3561	 0.7366	 0.4083	 0.3477	 0.2996	 0.5313	 0.4787	 0.3668	 0.3049	 0.3108	 0.5058	 0.2809	 0.5511	 0.3492	 0.3708	 0.3582	 0.5138	 0.4893	 0.4176	 0.6575	 0.6937	 0.2825	 0.4155	 0.3345	 0.3116	 0.2371	 0.4475	 0.4957	 0.4020	 0.5434	 0.4301	 0.5116	 0.3667	 0.4784	 0.3605	 0.6394	 0.6445	 0.4854
AC002464_at	0.4851	 0.3669	 0.2697	 0.2611	 0.3300	 0.5794	 0.3232	 0.3427	 0.2398	 0.4431	 0.3572	 0.2975	 0.2509	 0.2331	 0.3860	 0.2256	 0.4512	 0.2486	 0.2717	 0.2851	 0.3886	 0.4238	 0.3658	 0.4629	 0.4367	 0.2475	 0.3407	 0.2608	 0.2203	 0.2089	 0.3680	 0.5086	 0.4059	 0.5419	 0.3443	 0.4303	 0.3190	 0.3301	 0.3415	 0.5043	 0.5514	 0.4068
AC002477_s_at	0.7808	 0.4907	 0.4306	 0.4475	 0.4532	 0.9180	 0.5839	 0.4710	 0.3632	 0.6573	 0.5603	 0.4574	 0.3945	 0.3379	 0.5837	 0.3708	 0.5995	 0.3914	 0.4179	 0.4286	 0.4983	 0.6404	 0.4755	 0.6693	 0.5877	 0.3930	 0.5443	 0.3822	 0.3685	 0.2775	 0.4896	 0.5802	 0.4850	 0.6399	 0.4901	 0.6779	 0.5340	 0.4637	 0.4975	 0.7354	 0.6744	 0.6309
AC002486_at	0.5939	 0.4501	 0.3498	 0.3306	 0.4322	 0.7306	 0.4392	 0.3787	 0.2989	 0.5398	 0.4262	 0.3849	 0.3231	 0.2884	 0.4842	 0.2780	 0.5372	 0.3255	 0.3491	 0.3714	 0.4621	 0.4830	 0.4305	 0.5208	 0.4585	 0.3152	 0.4093	 0.3340	 0.2669	 0.2497	 0.4633	 0.5705	 0.4821	 0.5712	 0.4338	 0.5515	 0.3934	 0.3882	 0.4332	 0.6556	 0.6492	 0.5112
AD000092_cds1_at	0.4077	 0.3836	 0.3020	 0.2992	 0.3494	 0.5530	 0.3693	 0.3122	 0.2094	 0.4478	 0.3742	 0.2968	 0.2833	 0.2123	 0.4228	 0.2113	 0.3623	 0.2529	 0.2928	 0.3072	 0.3592	 0.3371	 0.3506	 0.3447	 0.3546	 0.2011	 0.3065	 0.2303	 0.1902	 0.1958	 0.2928	 0.5116	 0.4797	 0.5556	 0.2181	 0.2871	 0.2149	 0.3110	 0.2152	 0.5364	 0.4428	 0.3718
AD000092_cds2_at	0.5919	 0.3544	 0.2942	 0.2860	 0.3317	 0.5914	 0.3682	 0.3305	 0.2315	 0.4798	 0.3850	 0.3243	 0.2805	 0.2269	 0.5134	 0.2547	 0.5022	 0.3328	 0.2984	 0.3065	 0.5641	 0.5463	 0.4118	 0.7462	 0.6639	 0.2203	 0.3730	 0.3206	 0.2682	 0.1926	 0.2984	 0.4599	 0.4384	 0.5257	 0.2570	 0.3512	 0.2531	 0.3574	 0.2959	 0.5278	 0.4585	 0.3946
AD000092_cds7_s_at	0.7200	 0.4309	 0.4241	 0.4437	 0.3841	 0.8149	 0.5636	 0.4198	 0.3502	 0.6603	 0.5648	 0.4386	 0.4188	 0.3354	 0.6312	 0.3669	 0.6246	 0.4611	 0.4163	 0.4097	 0.5486	 0.8027	 0.5321	 0.8262	 0.7679	 0.3704	 0.5339	 0.4114	 0.3722	 0.2630	 0.3768	 0.4304	 0.4843	 0.5946	 0.3626	 0.5171	 0.4215	 0.4833	 0.3844	 0.6602	 0.5222	 0.6350
AD000684_cds1_at	0.5855	 0.4070	 0.3121	 0.3025	 0.4130	 0.6444	 0.3943	 0.3560	 0.2657	 0.4632	 0.4027	 0.3700	 0.3110	 0.2621	 0.4955	 0.2655	 0.4895	 0.3081	 0.3245	 0.3333	 0.4587	 0.5557	 0.5318	 0.8474	 0.5110	 0.2976	 0.3794	 0.3227	 0.3227	 0.2398	 0.4063	 0.5504	 0.4300	 0.5212	 0.3588	 0.4548	 0.3413	 0.3814	 0.3938	 0.6028	 0.6155	 0.4520
AD001527_cds1_at	0.9412	 0.6772	 0.5352	 0.5198	 0.6669	 1.0905	 0.7001	 0.6160	 0.4644	 0.7834	 0.6659	 0.5939	 0.4693	 0.4343	 0.7848	 0.4778	 0.8453	 0.4912	 0.5223	 0.5644	 0.7808	 0.7963	 0.7153	 0.8823	 0.8318	 0.5060	 0.6393	 0.5055	 0.4357	 0.4090	 0.7163	 0.9561	 0.7819	 0.8707	 0.6642	 0.8376	 0.6455	 0.6248	 0.7211	 1.2286	 1.1123	 0.7914
AF000177_at	0.4901	 0.3360	 0.2642	 0.3243	 0.2850	 0.5705	 0.4125	 0.3011	 0.2348	 0.4205	 0.3641	 0.2930	 0.2393	 0.2168	 0.4247	 0.2568	 0.4206	 0.3401	 0.2729	 0.2813	 0.5654	 0.7122	 0.5387	 0.5972	 0.5876	 0.2473	 0.3928	 0.2661	 0.2969	 0.2029	 0.3336	 0.3783	 0.3969	 0.4656	 0.3073	 0.4151	 0.2819	 0.4014	 0.2710	 0.4682	 0.5317	 0.3768
AF000231_at	0.2349	 0.1902	 0.1892	 0.1724	 0.1719	 0.2860	 0.2031	 0.2016	 0.1323	 0.2203	 0.1834	 0.1606	 0.1368	 0.1313	 0.2062	 0.1615	 0.2197	 0.1498	 0.1598	 0.1553	 0.2850	 0.2735	 0.2356	 0.4917	 0.2873	 0.1413	 0.2291	 0.1639	 0.1656	 0.1037	 0.2110	 0.2175	 0.2178	 0.2320	 0.1873	 0.2274	 0.1636	 0.1866	 0.1491	 0.2594	 0.2839	 0.2178
AF000234_at	0.6136	 0.4307	 0.4069	 0.3725	 0.3812	 0.7646	 0.4395	 0.4316	 0.2911	 0.5879	 0.4066	 0.3599	 0.3171	 0.2781	 0.5445	 0.3353	 0.5562	 0.3766	 0.3519	 0.3446	 0.6490	 0.6351	 0.5092	 0.8673	 0.7016	 0.3127	 0.4691	 0.3772	 0.3331	 0.2672	 0.4494	 0.6358	 0.6326	 0.8073	 0.3755	 0.4970	 0.3486	 0.4750	 0.4143	 0.6446	 0.6250	 0.5605
AF000424_s_at	0.4920	 0.4227	 0.2836	 0.3286	 0.3195	 0.5834	 0.3974	 0.3372	 0.2420	 0.4866	 0.4202	 0.3428	 0.3342	 0.2507	 0.3863	 0.2832	 0.4681	 0.3029	 0.3163	 0.3137	 0.4242	 0.4996	 0.3854	 0.5178	 0.5079	 0.2957	 0.4163	 0.2687	 0.2527	 0.1953	 0.3109	 0.3822	 0.4608	 0.5827	 0.2875	 0.4604	 0.3837	 0.3674	 0.2851	 0.5150	 0.3962	 0.5544
AF000430_at	0.5766	 0.4039	 0.3385	 0.3472	 0.3894	 0.6656	 0.4181	 0.4194	 0.2908	 0.4594	 0.4002	 0.3610	 0.2883	 0.2953	 0.4389	 0.2819	 0.4909	 0.2857	 0.3453	 0.3452	 0.4880	 0.6426	 0.4265	 0.5875	 0.6993	 0.3275	 0.4745	 0.3151	 0.3527	 0.2463	 0.4941	 0.4988	 0.4342	 0.4844	 0.4780	 0.5408	 0.4103	 0.4749	 0.4137	 0.5974	 0.7270	 0.5470
AF000545_at	0.4224	 0.3585	 0.3105	 0.2904	 0.2848	 0.5719	 0.3506	 0.3101	 0.2337	 0.4483	 0.3627	 0.3193	 0.2852	 0.2310	 0.4636	 0.2229	 0.4106	 0.2793	 0.3050	 0.3040	 0.4035	 0.4208	 0.3539	 0.4592	 0.6234	 0.2433	 0.3551	 0.2334	 0.2775	 0.2127	 0.3608	 0.4754	 0.4910	 0.5972	 0.3166	 0.3732	 0.2777	 0.3479	 0.2853	 0.5160	 0.4875	 0.4346
AF000560_at	0.4250	 0.3473	 0.3104	 0.3159	 0.3421	 0.5495	 0.3526	 0.2811	 0.2316	 0.4927	 0.3669	 0.3048	 0.2819	 0.2160	 0.5182	 0.2466	 0.4061	 0.3208	 0.2758	 0.2788	 0.4673	 0.4024	 0.3044	 0.5102	 0.6873	 0.2513	 0.3887	 0.2583	 0.3025	 0.2295	 0.2976	 0.4340	 0.3733	 0.5467	 0.2776	 0.3466	 0.2415	 0.3619	 0.3059	 0.4873	 0.4154	 0.3996
AF000562_at	0.4294	 0.3763	 0.2876	 0.2989	 0.3762	 0.5503	 0.3721	 0.3015	 0.2449	 0.5913	 0.4313	 0.3090	 0.3199	 0.2300	 0.5072	 0.2760	 0.4035	 0.4251	 0.3170	 0.3064	 0.5717	 0.4684	 0.4762	 0.5723	 0.6224	 0.2595	 0.3948	 0.2743	 0.2501	 0.2137	 0.2854	 0.4704	 0.4271	 0.6232	 0.2699	 0.3466	 0.2469	 0.3627	 0.2886	 0.5193	 0.3549	 0.4166
AF000573_rna1_at	1.0886	 0.8730	 0.6241	 0.6031	 0.7652	 1.3463	 0.7910	 0.6340	 0.5474	 0.9081	 0.7488	 0.7007	 0.5748	 0.5246	 0.8320	 0.5611	 0.9382	 0.6980	 0.6850	 0.6741	 0.7870	 0.7797	 0.7784	 0.8604	 0.7765	 0.6275	 0.7974	 0.5726	 0.5081	 0.4907	 1.0240	 1.1028	 0.7608	 0.9850	 0.9556	 1.1639	 0.8323	 0.7351	 0.8619	 1.3728	 1.2135	 0.9630
AF000959_at	0.4605	 0.4261	 0.2948	 0.3192	 0.3997	 0.5864	 0.4600	 0.3387	 0.3248	 0.4877	 0.5747	 0.3925	 0.3218	 0.2768	 0.5746	 0.3778	 0.5881	 0.3731	 0.3790	 0.3585	 0.8130	 0.4599	 0.4474	 0.5418	 0.5274	 0.3823	 0.3823	 0.2650	 0.2680	 0.2139	 0.3097	 0.4148	 0.4199	 0.5680	 0.3227	 0.3930	 0.2482	 0.9316	 0.2921	 0.5511	 0.3918	 0.3899
AF001294_at	0.4466	 0.3849	 0.2586	 0.2512	 0.3286	 0.5426	 0.3894	 0.2707	 0.2337	 0.4372	 0.3949	 0.2980	 0.2606	 0.2147	 0.4556	 0.2508	 0.4807	 0.6068	 0.3016	 0.2934	 0.4570	 0.4774	 0.4218	 0.5900	 0.4574	 0.2605	 0.3784	 0.2918	 0.2596	 0.2121	 0.3572	 0.4791	 0.3340	 0.4143	 0.3304	 0.7107	 0.2933	 0.3465	 0.3016	 0.5470	 0.4622	 0.4546
AF001359_f_at	1.3470	 1.4108	 0.9348	 0.9794	 0.9847	 2.3899	 1.1468	 0.9826	 0.6280	 1.7351	 1.6043	 1.2467	 1.1389	 0.7246	 1.8712	 0.8241	 1.3577	 1.2245	 1.0085	 1.0486	 1.5504	 1.5054	 1.2155	 1.7393	 1.8410	 0.7988	 1.3348	 0.7637	 0.7763	 0.5061	 0.8873	 1.0939	 1.5503	 1.8128	 0.7613	 1.0970	 0.7587	 1.2598	 0.6273	 1.5263	 1.0895	 1.5331
AF001548_rna1_at	0.4913	 0.4273	 0.2873	 0.2793	 0.3344	 0.5698	 0.4099	 0.2743	 0.2392	 0.4654	 0.4003	 0.3501	 0.3707	 0.2425	 0.4252	 0.2387	 0.3826	 0.2924	 0.3000	 0.3471	 0.3712	 0.3727	 0.3972	 0.3944	 0.3823	 0.3445	 0.3688	 0.2476	 0.2265	 0.2119	 0.3391	 0.4161	 0.4064	 0.4944	 0.3729	 0.4236	 0.2909	 0.3505	 0.2896	 0.4624	 0.4409	 0.4355
AF001620_at	0.1386	 0.1256	 0.0960	 0.0949	 0.1029	 0.1719	 0.1206	 0.0999	 0.0903	 0.1277	 0.1276	 0.1090	 0.0915	 0.0934	 0.1340	 0.0890	 0.1306	 0.0937	 0.1068	 0.1116	 0.1164	 0.1402	 1.6142	 0.1421	 0.2630	 0.0995	 0.1797	 0.1067	 0.0999	 0.0883	 0.1444	 0.1400	 0.1139	 0.1367	 0.1360	 0.1618	 0.1287	 0.1212	 0.1179	 0.1568	 0.1772	 0.1462
AF001787_s_at	2.8232	 2.3244	 1.5081	 1.5122	 1.6503	 3.3167	 1.9634	 1.7317	 1.2949	 2.1672	 2.0023	 1.7637	 1.4538	 1.3673	 2.1752	 1.4222	 2.4348	 1.3520	 1.5068	 1.6633	 1.7084	 1.8806	 1.6357	 2.3782	 1.6990	 1.6397	 2.0160	 1.4993	 1.3374	 1.1920	 2.1715	 2.3420	 1.8064	 2.2256	 2.3226	 2.8265	 2.3619	 1.8291	 2.2644	 2.8631	 3.7534	 2.6382
AF002020_at	0.7081	 0.5816	 0.3982	 0.4025	 0.4559	 0.9412	 0.5523	 0.4400	 0.3848	 0.6057	 0.6363	 0.5068	 0.4214	 0.4047	 0.7051	 0.4437	 0.6851	 0.4292	 0.4790	 0.4932	 0.8961	 0.9806	 0.7270	 0.8313	 0.7186	 0.4556	 0.6629	 0.5076	 0.4673	 0.3372	 0.6265	 0.6876	 0.5163	 0.6015	 0.5633	 0.7437	 0.5263	 0.5907	 0.5342	 0.8105	 0.8159	 0.7552
AF002224_at	0.4744	 0.4382	 0.2903	 0.2977	 0.3629	 0.6433	 0.3854	 0.2946	 0.2644	 0.4805	 0.4517	 0.3457	 0.2961	 0.2492	 0.5023	 0.2423	 0.4588	 0.3224	 0.3399	 0.3438	 0.4934	 0.4922	 0.4595	 0.5501	 0.4652	 0.2537	 0.4226	 0.3080	 0.2558	 0.2131	 0.3887	 0.4731	 0.4125	 0.4436	 0.3255	 0.4111	 0.2806	 0.3926	 0.3114	 0.5302	 0.4678	 0.4490
AF002700_at	0.5783	 0.4923	 0.3299	 0.3400	 0.3780	 0.7219	 0.4309	 0.3489	 0.3179	 0.5044	 0.5059	 0.4061	 0.3451	 0.3119	 0.5877	 0.2956	 0.5543	 0.3685	 0.3835	 0.3923	 0.5123	 0.5260	 0.4786	 0.6255	 0.5155	 0.3376	 0.4733	 0.3693	 0.3035	 0.2593	 0.4699	 0.5727	 0.4490	 0.5086	 0.4313	 0.5608	 0.4164	 0.4929	 0.4268	 0.7039	 0.6706	 0.5479
AF003743_at	0.6360	 0.5458	 0.3638	 0.3652	 0.4158	 0.8257	 0.4736	 0.3457	 0.3307	 0.6215	 0.6628	 0.4846	 0.4054	 0.3426	 0.7200	 0.3006	 0.6581	 0.4546	 0.4532	 0.4802	 0.6259	 0.6254	 0.5904	 0.7778	 0.7051	 0.3412	 0.5410	 0.3655	 0.3251	 0.2680	 0.4819	 0.5512	 0.4696	 0.6062	 0.4765	 0.5958	 0.4500	 0.5412	 0.4233	 0.7293	 0.7617	 0.5830
AF005037_at	0.4014	 0.3038	 0.2338	 0.2333	 0.2570	 0.4981	 0.2804	 0.3460	 0.2310	 0.3460	 0.3319	 0.2676	 0.2198	 0.2280	 0.3141	 0.2027	 0.3602	 0.2336	 0.2720	 0.2618	 0.3615	 0.4126	 0.3230	 0.4243	 0.3827	 0.2167	 0.3036	 0.2402	 0.2060	 0.1828	 0.3310	 0.3568	 0.2960	 0.3446	 0.3265	 0.3945	 0.3011	 0.2949	 0.2860	 0.4830	 0.4864	 0.3451
AF005043_at	0.6181	 0.4610	 0.3653	 0.3564	 0.4196	 0.7076	 0.4463	 0.4589	 0.3453	 0.6118	 0.5125	 0.4281	 0.3492	 0.3365	 0.5524	 0.3442	 0.5912	 0.3707	 0.3792	 0.4169	 0.5764	 0.5724	 0.5538	 0.6649	 0.6291	 0.3597	 0.4893	 0.3771	 0.3344	 0.2976	 0.5334	 0.6376	 0.5609	 0.6689	 0.5087	 0.6221	 0.4705	 0.4752	 0.4404	 0.6677	 0.7551	 0.5818
AF005361_at	1.1406	 0.8079	 0.6456	 0.6193	 0.7861	 1.2924	 0.7996	 0.8933	 0.5602	 1.0127	 0.8581	 0.7100	 0.5595	 0.5696	 0.8833	 0.5290	 0.9976	 0.5298	 0.6509	 0.6916	 0.7830	 0.9253	 0.7241	 0.9672	 0.7952	 0.6048	 0.7660	 0.6333	 0.4988	 0.4547	 0.9598	 1.0783	 0.8901	 1.1090	 0.9120	 1.1111	 0.8467	 0.8063	 0.8400	 1.1837	 1.4002	 0.9409
AF005775_at	0.5286	 0.4298	 0.3724	 0.3504	 0.4273	 0.6702	 0.4207	 0.3787	 0.2981	 0.5679	 0.4482	 0.3572	 0.3283	 0.2856	 0.5378	 0.2971	 0.5372	 0.3211	 0.3309	 0.3423	 0.4644	 0.5390	 0.5081	 0.6043	 0.5028	 0.2977	 0.4312	 0.3475	 0.3219	 0.2321	 0.4106	 0.5527	 0.4918	 0.6376	 0.3945	 0.5880	 0.3795	 0.4815	 0.3714	 0.5486	 0.6428	 0.5075
AF005887_at	0.6932	 0.5061	 0.3925	 0.4138	 0.4762	 0.8424	 0.5660	 0.4672	 0.3612	 0.6686	 0.5443	 0.4840	 0.4080	 0.3538	 0.6959	 0.3524	 0.6372	 0.4493	 0.4249	 0.4386	 0.6306	 0.6716	 0.5603	 0.8061	 0.6894	 0.3617	 0.5047	 0.4129	 0.3517	 0.2786	 0.4937	 0.6485	 0.6522	 0.7212	 0.4593	 0.6068	 0.4439	 0.5499	 0.4658	 0.7415	 0.7488	 0.5946
AF006041_at	0.3624	 0.2881	 0.2436	 0.2729	 0.2653	 0.5261	 0.3408	 0.2675	 0.2066	 0.3891	 0.3333	 0.2573	 0.2315	 0.1966	 0.4310	 0.2117	 0.3460	 0.2693	 0.2376	 0.2383	 0.4799	 0.5136	 0.4975	 0.4446	 0.5050	 0.2056	 0.3183	 0.2480	 0.2539	 0.1795	 0.2417	 0.3324	 0.3833	 0.4254	 0.2284	 0.2892	 0.1965	 0.3105	 0.2002	 0.3871	 0.3836	 0.2395
AF006084_at	0.3873	 0.2973	 0.2468	 0.2490	 0.2722	 0.4730	 0.3243	 0.2456	 0.2058	 0.3209	 0.2655	 0.2551	 0.2262	 0.1941	 0.3461	 0.2282	 0.3778	 0.4771	 0.2382	 0.2421	 0.3945	 0.4428	 0.3057	 0.7347	 0.6692	 0.3726	 0.3365	 0.2513	 0.3462	 0.1835	 0.2778	 0.3504	 0.3183	 0.3484	 0.2402	 0.3925	 0.2358	 0.4180	 0.2503	 0.4351	 0.3952	 0.3404
AF006087_at	0.4976	 0.3733	 0.3148	 0.2842	 0.3283	 0.6523	 0.4125	 0.3567	 0.2514	 0.4997	 0.3924	 0.3252	 0.2705	 0.2355	 0.4635	 0.2781	 0.4659	 0.3436	 0.2958	 0.3095	 0.5667	 0.6048	 0.4275	 0.7184	 0.7052	 0.2240	 0.3798	 0.2765	 0.2595	 0.1793	 0.3348	 0.4377	 0.4417	 0.5197	 0.2856	 0.4088	 0.2631	 0.3973	 0.3004	 0.5369	 0.4623	 0.3993
AF006609_at	0.5605	 0.4376	 0.3814	 0.3648	 0.4366	 0.6831	 0.4311	 0.4102	 0.2783	 0.5314	 0.4150	 0.3940	 0.3653	 0.2853	 0.5179	 0.2769	 0.4907	 0.3479	 0.3529	 0.3625	 0.5032	 0.5655	 0.4594	 0.5539	 0.5665	 0.2805	 0.4200	 0.3101	 0.2962	 0.2385	 0.3968	 0.6138	 0.6118	 0.6842	 0.3307	 0.4083	 0.2923	 0.4088	 0.3879	 0.6971	 0.5529	 0.4730
AF007111_at	0.5858	 0.4802	 0.4077	 0.3883	 0.5291	 0.7825	 0.5276	 0.4711	 0.3489	 0.6516	 0.5399	 0.4922	 0.4011	 0.3601	 0.6480	 0.3712	 0.6002	 0.3836	 0.4208	 0.4697	 0.5378	 0.5310	 0.4782	 0.6469	 0.6077	 0.3780	 0.5112	 0.3471	 0.3330	 0.2882	 0.5577	 0.6404	 0.5934	 0.7925	 0.5112	 0.6178	 0.4589	 0.5328	 0.4462	 0.6831	 0.7714	 0.6635
AF007551_at	0.5357	 0.4283	 0.3712	 0.3980	 0.4128	 0.6437	 0.4911	 0.4053	 0.3178	 0.5115	 0.4427	 0.3863	 0.3596	 0.3175	 0.4973	 0.3110	 0.5180	 0.3916	 0.3716	 0.3752	 0.4991	 0.5848	 0.4324	 0.6003	 0.6902	 0.3367	 0.4844	 0.3582	 0.3957	 0.2920	 0.4454	 0.4969	 0.5041	 0.6178	 0.4116	 0.4989	 0.3757	 0.4371	 0.3949	 0.5817	 0.5869	 0.5104
